,per_tst,Acuracia,Recall,Precision
0,0.1,0.9333333333333333,0.95,0.9333333333333333
1,0.1,0.8666666666666667,0.9111111111111111,0.8666666666666667
2,0.1,1.0,1.0,1.0
3,0.1,1.0,1.0,1.0
4,0.1,1.0,1.0,1.0
5,0.1,0.9333333333333333,0.95,0.9333333333333333
6,0.1,0.8666666666666667,0.8666666666666667,0.8666666666666667
7,0.1,0.9333333333333333,0.9428571428571428,0.9333333333333333
8,0.1,1.0,1.0,1.0
9,0.1,0.9333333333333333,0.9416666666666667,0.9333333333333333
10,0.2,1.0,1.0,1.0
11,0.2,0.9333333333333333,0.9435897435897436,0.9333333333333333
12,0.2,1.0,1.0,1.0
13,0.2,1.0,1.0,1.0
14,0.2,1.0,1.0,1.0
15,0.2,1.0,1.0,1.0
16,0.2,0.9666666666666667,0.9696969696969696,0.9666666666666667
17,0.2,0.9666666666666667,0.9708333333333333,0.9666666666666667
18,0.2,1.0,1.0,1.0
19,0.2,1.0,1.0,1.0
20,0.3,0.9555555555555556,0.9555555555555556,0.9555555555555556
21,0.3,0.9555555555555556,0.9604938271604938,0.9555555555555556
22,0.3,1.0,1.0,1.0
23,0.3,1.0,1.0,1.0
24,0.3,0.9777777777777777,0.9792592592592592,0.9777777777777777
25,0.3,0.9777777777777777,0.9794871794871796,0.9777777777777777
26,0.3,0.9777777777777777,0.9790123456790124,0.9777777777777777
27,0.3,0.9777777777777777,0.9793650793650793,0.9777777777777777
28,0.3,1.0,1.0,1.0
29,0.3,0.9555555555555556,0.9607843137254902,0.9555555555555556
30,0.4,0.9666666666666667,0.9694444444444444,0.9666666666666667
31,0.4,1.0,1.0,1.0
32,0.4,0.95,0.9571428571428572,0.95
33,0.4,0.9666666666666667,0.9698412698412698,0.9666666666666667
34,0.4,1.0,1.0,1.0
35,0.4,0.95,0.9571428571428572,0.95
36,0.4,0.9666666666666667,0.9705882352941176,0.9666666666666667
37,0.4,1.0,1.0,1.0
38,0.4,0.9666666666666667,0.9705882352941176,0.9666666666666667
39,0.4,0.95,0.9571428571428572,0.95
40,0.5,0.9733333333333334,0.9753086419753086,0.9733333333333334
41,0.5,0.9733333333333334,0.9755555555555554,0.9733333333333334
42,0.5,0.96,0.9648,0.96
43,0.5,0.96,0.964,0.96
44,0.5,0.96,0.9605050505050504,0.96
45,0.5,0.9466666666666667,0.9537777777777777,0.9466666666666667
46,0.5,0.9866666666666667,0.9871999999999999,0.9866666666666667
47,0.5,0.96,0.9646153846153845,0.96
48,0.5,0.9466666666666667,0.9542857142857143,0.9466666666666667
49,0.5,0.9733333333333334,0.9752380952380952,0.9733333333333334
50,0.6,0.9777777777777777,0.9794871794871796,0.9777777777777777
51,0.6,0.9777777777777777,0.9792114695340501,0.9777777777777777
52,0.6,0.9666666666666667,0.97,0.9666666666666667
53,0.6,0.9666666666666667,0.9692307692307692,0.9666666666666667
54,0.6,0.9333333333333333,0.9462365591397849,0.9333333333333333
55,0.6,0.9666666666666667,0.9701149425287356,0.9666666666666667
56,0.6,0.9444444444444444,0.9537037037037038,0.9444444444444444
57,0.6,0.9777777777777777,0.9777777777777777,0.9777777777777777
58,0.6,0.9666666666666667,0.9696969696969698,0.9666666666666667
59,0.6,0.9777777777777777,0.9793103448275863,0.9777777777777777
60,0.7,0.9523809523809523,0.9581881533101045,0.9523809523809523
61,0.7,0.9809523809523809,0.9821812596006144,0.9809523809523809
62,0.7,0.9619047619047619,0.9619047619047619,0.9619047619047619
63,0.7,0.9714285714285714,0.9736842105263157,0.9714285714285714
64,0.7,0.9714285714285714,0.9716259116259117,0.9714285714285714
65,0.7,0.9428571428571428,0.9514285714285715,0.9428571428571428
66,0.7,0.9714285714285714,0.9736842105263157,0.9714285714285714
67,0.7,0.9523809523809523,0.9588159588159588,0.9523809523809523
68,0.7,0.9714285714285714,0.9735714285714285,0.9714285714285714
69,0.7,0.9714285714285714,0.9735191637630662,0.9714285714285714
70,0.8,0.975,0.9767045454545454,0.975
71,0.8,0.9666666666666667,0.9699186991869919,0.9666666666666667
72,0.8,0.9666666666666667,0.967390860873113,0.9666666666666667
73,0.8,0.975,0.9767441860465117,0.975
74,0.8,0.9583333333333334,0.9630681818181818,0.9583333333333334
75,0.8,0.925,0.9393617021276595,0.925
76,0.8,0.9666666666666667,0.9666666666666667,0.9666666666666667
77,0.8,0.975,0.9751792635658916,0.975
78,0.8,0.9833333333333333,0.9841880341880341,0.9833333333333333
79,0.8,0.9666666666666667,0.9673863636363634,0.9666666666666667
80,0.9,0.9555555555555556,0.9611111111111111,0.9555555555555556
81,0.9,0.9629629629629629,0.9667422524565381,0.9629629629629629
82,0.9,0.9777777777777777,0.9791383219954649,0.9777777777777777
83,0.9,0.9703703703703703,0.9703703703703703,0.9703703703703703
84,0.9,0.9555555555555556,0.9561703996486605,0.9555555555555556
85,0.9,0.9703703703703703,0.9726942628903413,0.9703703703703703
86,0.9,0.9703703703703703,0.9727891156462586,0.9703703703703703
87,0.9,0.9703703703703703,0.9729468599033815,0.9703703703703703
88,0.9,0.8962962962962963,0.9217673814165042,0.8962962962962963
89,0.9,0.9629629629629629,0.966820987654321,0.9629629629629629
